id	emotion
34170_0022_A_334	0.0034332547802478075,0.011970936320722103,0.00801640935242176,0.017293458804488182,0.07443735748529434,0.06796044111251831
34170_0022_A_335	0.0038398620672523975,0.06734304130077362,0.008498575538396835,0.1570354551076889,0.11331328749656677,0.03978870064020157
34170_0022_A_336	0.0025290881749242544,0.035208456218242645,0.007985228672623634,0.04592430219054222,0.02121906355023384,0.01282153744250536
34170_0022_A_339	0.045419156551361084,0.011425448581576347,0.009842687286436558,0.010810429230332375,0.03095071390271187,0.06746876239776611
34170_0022_A_340	0.006335821934044361,0.0032194573432207108,0.0077051278203725815,0.02397049218416214,0.058089327067136765,0.07276918739080429
34170_0022_A_341	0.011762507259845734,0.0148443803191185,0.01974235288798809,0.07423319667577744,0.22616909444332123,0.09333601593971252
34170_0022_A_342	0.009316438809037209,0.006597199477255344,0.012209746986627579,0.17085561156272888,0.30527883768081665,0.05945191532373428
34170_0022_A_343	0.00443093990907073,0.004526932258158922,0.009710405021905899,0.1311417520046234,0.11855018138885498,0.07175367325544357
34170_0022_A_344	0.012812560424208641,0.012087550014257431,0.012810144573450089,0.0966583788394928,0.1714504510164261,0.07858328521251678
34170_0022_A_345	0.0017734349239617586,0.0027635712176561356,0.008643131703138351,0.1446869969367981,0.22410327196121216,0.15109466016292572
34170_0023_A_347	0.003789847483858466,0.007386100944131613,0.0025205176789313555,0.008426358923316002,0.015255512669682503,0.013318538665771484
34170_0023_A_351	0.004792815539985895,0.058319706469774246,0.0028969421982765198,0.024988550692796707,0.016407659277319908,0.011525715701282024
34170_0025_A_355	0.004322192631661892,0.006656690500676632,0.00327430316247046,0.014102557674050331,0.11791391670703888,0.03198688477277756
34170_0025_A_356	0.003673252649605274,0.008473803289234638,0.0029971254989504814,0.016210386529564857,0.07206535339355469,0.0322616845369339
34170_0025_A_357	0.0033438755199313164,0.007313850335776806,0.003942632116377354,0.012439416721463203,0.08751064538955688,0.038147106766700745
34170_0025_A_358	0.013013293035328388,0.0175943560898304,0.012014555744826794,0.022141490131616592,0.36093854904174805,0.033310580998659134
34170_0025_A_359	0.004115179646760225,0.02957269549369812,0.006000161170959473,0.013646915555000305,0.019139599055051804,0.032838888466358185
34170_0025_A_360	0.01164312195032835,0.010566779412329197,0.010737228207290173,0.15560539066791534,0.07932029664516449,0.30132055282592773
34170_0025_A_361	0.005372132174670696,0.004572514444589615,0.01738091930747032,0.1319131702184677,0.10976768285036087,0.5433889627456665
34170_0025_A_362	0.05445970594882965,1.3505600690841675,0.023414310067892075,0.024123888462781906,0.017177745699882507,0.05626208335161209
34170_0025_A_363	0.14840462803840637,0.06381478905677795,0.050950583070516586,0.22768503427505493,0.10766777396202087,0.11808472126722336
34170_0025_A_364	0.006573140155524015,0.0187696423381567,0.05381699278950691,0.08693583309650421,0.03992362320423126,0.20367631316184998
34170_0025_A_365	0.0013303058221936226,0.00784225296229124,0.013765893876552582,0.1968877613544464,0.144977405667305,0.5051426887512207
34170_0026_A_367	0.007779683917760849,0.005520232487469912,0.016359442844986916,0.04777059704065323,0.2700482904911041,0.01486552506685257
34170_0027_A_369	0.019279923290014267,0.0873933807015419,0.007729918695986271,0.09073145687580109,0.015694042667746544,0.2642919421195984
34170_0027_A_370	0.041617803275585175,1.0528912544250488,0.007430020719766617,0.02592908963561058,0.008376507088541985,0.7039477825164795
34170_0027_A_371	0.0095980204641819,0.23226352035999298,0.013659358955919743,0.08531098812818527,0.013162454590201378,0.27564331889152527
34170_0027_A_372	0.00946666207164526,0.10585389286279678,0.025493595749139786,0.06878447532653809,0.06951972097158432,0.6661949753761292
34170_0027_A_373	0.003939400427043438,0.0047774226404726505,0.012864630669355392,0.022091861814260483,0.07060237228870392,0.24797046184539795
34170_0027_A_374	0.005610572639852762,0.006647417321801186,0.02299445867538452,0.0691201314330101,0.07426418364048004,0.30485308170318604
34170_0028_A_376	0.0024027705658227205,0.007185237482190132,0.006611258257180452,0.012226473540067673,0.19453896582126617,0.02417803928256035
34170_0028_A_377	0.0020439019426703453,0.007342454977333546,0.004776112735271454,0.009846556931734085,0.1265965700149536,0.020154625177383423
34170_0028_A_378	0.00224105641245842,0.006916194688528776,0.006749758496880531,0.007896509021520615,0.19958427548408508,0.030208110809326172
34170_0028_A_379	0.012051849626004696,0.07479829341173172,0.016914550215005875,0.09727674722671509,0.09331956505775452,0.04779146611690521
34170_0028_A_380	0.015772685408592224,0.13348650932312012,0.035279955714941025,0.2310314178466797,0.31101536750793457,0.11157486587762833
34170_0028_A_381	0.0100299883633852,0.136441171169281,0.03683861345052719,0.22731560468673706,0.2504121661186218,0.07671074569225311
34170_0028_A_382	0.010455950163304806,0.11680570244789124,0.019104212522506714,0.19811148941516876,0.16789031028747559,0.08557521551847458
34170_0028_A_383	0.09661799669265747,0.34282687306404114,0.008596834726631641,0.018380770459771156,0.05121412128210068,0.06626183539628983
34170_0028_A_384	0.03739100322127342,1.7766661643981934,0.016026291996240616,0.018305514007806778,0.01430556457489729,0.03464370593428612
34170_0028_A_385	0.03370903804898262,0.1847008466720581,0.009772274643182755,0.016788749024271965,0.026369214057922363,0.015760323032736778
34170_0028_A_386	0.06450454145669937,0.9075955152511597,0.008140244521200657,0.04155607149004936,0.01887255162000656,0.07171095162630081
34170_0028_A_387	0.08602938055992126,2.0491065979003906,0.005745545029640198,0.012341221794486046,0.01614927500486374,0.07744516432285309
34170_0028_A_388	0.054723355919122696,0.07012605667114258,0.015187155455350876,0.030402956530451775,0.13062629103660583,0.1716240793466568
34170_0028_A_389	0.009905963204801083,0.06778596341609955,0.019982121884822845,0.4395708739757538,0.13486069440841675,0.3752855062484741
34170_0029_A_396	0.01719304546713829,0.01548813097178936,0.01834193430840969,0.01739318296313286,0.05052322894334793,0.004434487316757441
34170_0029_A_400	0.0018614763393998146,0.011460655368864536,0.005136535502970219,0.010347812436521053,0.01623193547129631,0.03319019451737404
34170_0029_A_401	0.02857068181037903,0.36727041006088257,0.007479719817638397,0.014772310853004456,0.02606005221605301,0.008146082982420921
34170_0029_A_404	0.02328897826373577,0.279109925031662,0.00886591151356697,0.0053497375920414925,0.023518003523349762,0.007776605896651745
34170_0029_A_405	0.026249103248119354,0.17434494197368622,0.0058999392203986645,0.004118376411497593,0.018584121018648148,0.00855302158743143
34170_0029_A_407	0.046348296105861664,1.5760774612426758,0.006808827631175518,0.016570601612329483,0.01689903810620308,0.020425574854016304
34170_0029_A_408	0.04017019644379616,0.3726085126399994,0.009479643777012825,0.01622192934155464,0.04643881320953369,0.02960309386253357
34170_0029_A_412	0.045881908386945724,0.03302136808633804,0.025394735857844353,0.006972508504986763,0.06872623413801193,0.038544245064258575
34170_0029_A_413	0.008613028563559055,0.03994002193212509,0.011960078030824661,0.004245389718562365,0.02498253807425499,0.04205983504652977
34170_0029_A_414	0.0028628050349652767,0.035743433982133865,0.02822711318731308,0.024104293435811996,0.08477199077606201,0.054299645125865936
34170_0029_A_422	0.2770390510559082,0.10372695326805115,0.003742450848221779,0.09857866168022156,0.03464450314640999,0.6156252026557922
34170_0029_A_423	0.0026627664919942617,0.012359252199530602,0.07004982978105545,0.10836805403232574,0.01107080839574337,0.14312352240085602
34170_0029_A_426	0.0408918634057045,0.04527021944522858,0.06013753265142441,0.036045901477336884,0.05693157762289047,0.11370794475078583
34170_0029_A_427	0.04102526977658272,0.006444517057389021,0.00844407919794321,0.03429669886827469,0.260485976934433,0.013739691115915775
34170_0029_A_428	0.01910596899688244,0.011377447284758091,0.003506941720843315,0.00459663663059473,0.020313870161771774,0.03416728600859642
34170_0029_A_429	0.022239284589886665,0.03557462990283966,0.04457886144518852,0.04667770117521286,0.14300766587257385,0.09435863792896271
34170_0029_A_431	0.005033334717154503,0.0021923810709267855,0.004235453438013792,0.09563007950782776,0.45206308364868164,0.15060321986675262
34170_0029_A_432	0.006435517221689224,0.004755467642098665,0.006924125365912914,0.0984840840101242,0.21650031208992004,0.11486974358558655
34170_0029_A_436	0.001724897651001811,0.02708687260746956,0.012337073683738708,0.1328487992286682,0.09093740582466125,0.04737669229507446
34170_0029_A_440	0.010981030762195587,0.1041761040687561,0.011537114158272743,0.006642908323556185,0.0165177620947361,0.031005900353193283
34170_0029_A_443	0.0009507054928690195,0.01931428164243698,0.009959664195775986,0.050519153475761414,0.05158132687211037,0.030922215431928635
34170_0029_A_444	0.039758868515491486,0.014277838170528412,0.04193251579999924,0.047067079693078995,0.03022368624806404,0.22715350985527039
34170_0029_A_445	0.007693559862673283,0.03279136121273041,0.010952005162835121,0.0558055154979229,0.08150272071361542,0.04006629437208176
34170_0029_A_446	0.00609637750312686,0.08849368244409561,0.036255545914173126,0.16070422530174255,0.04195784032344818,0.03353986516594887
34170_0029_A_447	0.015587102621793747,0.019513538107275963,0.009532418102025986,0.019644996151328087,0.2708047032356262,0.03843703493475914
34170_0029_A_450	0.006587332114577293,0.056980833411216736,0.0072408090345561504,0.07095271348953247,0.07701841741800308,0.01677694171667099
34170_0030_A_457	0.02791881188750267,0.009056654758751392,0.0052231671288609505,0.02338322438299656,0.562199592590332,0.051870256662368774
34170_0030_A_458	0.022469650954008102,0.009654495865106583,0.0050090947188436985,0.021820804104208946,0.4063115119934082,0.04044514149427414
34170_0030_A_459	0.025196366012096405,0.008177241310477257,0.005386711098253727,0.019941292703151703,0.5805706977844238,0.05096644163131714
34170_0030_A_467	0.0027227038517594337,0.01082143746316433,0.0026941339019685984,0.008177140727639198,0.013208545744419098,0.014392180368304253
34170_0030_A_479	0.005235062912106514,0.01620500534772873,0.006558653898537159,0.13176605105400085,0.08096229285001755,0.06594263017177582
34170_0030_A_480	0.0102177569642663,0.01733802631497383,0.009949279949069023,0.07108955085277557,0.09553695470094681,0.03786441683769226
34170_0030_A_481	0.0028461746405810118,0.026753462851047516,0.007119904272258282,0.12022393941879272,0.1413116306066513,0.02261391468346119
34170_0033_A_496	0.011069993488490582,0.006500991061329842,0.00867223460227251,0.05676478520035744,0.11210929602384567,0.07770667970180511
34170_0033_A_497	0.027640659362077713,0.016190441325306892,0.00840233638882637,0.010777423158288002,0.26306894421577454,0.0239640511572361
34170_0033_A_498	0.04457126185297966,0.014196805655956268,0.010594229213893414,0.2916683256626129,0.16537843644618988,0.1066407859325409
34170_0033_A_499	0.02207670547068119,0.005632689222693443,0.0037693565245717764,0.01367105357348919,0.08437173068523407,0.0667119175195694
34170_0033_A_500	0.08069182187318802,0.015358569100499153,0.004242415074259043,0.054012954235076904,0.08665616810321808,0.0406029038131237
34170_0033_A_502	0.0020766996312886477,0.012801511213183403,0.008989526890218258,0.05383554473519325,0.16818547248840332,0.011560246348381042
34170_0033_A_503	0.00808914378285408,0.020076081156730652,0.037701964378356934,0.02895509824156761,0.30413609743118286,0.037099096924066544
34170_0033_A_504	0.009811315685510635,0.008207426406443119,0.029184255748987198,0.02121954783797264,0.2604459524154663,0.06139425188302994
34170_0033_A_505	0.01372760534286499,0.02049608714878559,0.5083053112030029,0.18868815898895264,0.08965884149074554,0.15138596296310425
34170_0033_A_506	0.022655945271253586,0.08613258600234985,0.014285232871770859,0.11738094687461853,0.4132654070854187,0.07568643987178802
34170_0033_A_508	0.049892544746398926,0.00994926132261753,0.008428218774497509,0.2937508821487427,0.11508681625127792,0.3164096176624298
34170_0033_A_509	0.016681021079421043,0.11596934497356415,0.0060526710003614426,0.09860852360725403,0.025214921683073044,0.03182438015937805
34170_0033_A_510	0.08109188824892044,0.19155684113502502,0.009334094822406769,0.07544926553964615,0.014141798950731754,0.04793846234679222
34170_0033_A_511	0.040510013699531555,0.34882333874702454,0.025766432285308838,0.04553811624646187,0.010646812617778778,0.056480493396520615
34170_0034_A_514	0.004978725221008062,0.023010315373539925,0.004461674485355616,0.00922037847340107,0.08128650486469269,0.04211072251200676
34170_0035_A_516	0.013136342167854309,0.005950619466602802,0.003086945042014122,0.005151452496647835,0.12832552194595337,0.021257225424051285
34170_0035_A_517	0.013548895716667175,0.004195987246930599,0.003002324141561985,0.007567672990262508,0.09077709913253784,0.021386630833148956
34170_0035_A_518	0.014250394888222218,0.006108062341809273,0.003518515732139349,0.008486529812216759,0.11616411805152893,0.01898946613073349
34170_0035_A_519	0.003915676847100258,0.025703493505716324,0.015545183792710304,0.005203409120440483,0.008662637323141098,0.02444973960518837
34170_0035_A_520	0.007920878008008003,0.030231263488531113,0.027385231107473373,0.011087421327829361,0.01322324387729168,0.03083290345966816
34170_0035_A_521	0.03220425918698311,1.3490865230560303,0.008795805275440216,0.011210104450583458,0.006471120752394199,0.14152172207832336
34170_0035_A_522	0.13375979661941528,0.0737842470407486,0.010697214864194393,0.029716476798057556,0.1166926771402359,0.11262916028499603
34170_0035_A_523	0.007938866503536701,0.04013341665267944,0.01006395649164915,0.07102303951978683,0.008561411872506142,0.3229476511478424
34170_0036_A_527	0.005280574783682823,0.03618737682700157,0.003251438494771719,0.03349558264017105,0.12761132419109344,0.01602253131568432
34170_0036_A_533	0.044969793409109116,0.05727613717317581,0.022215696051716805,0.01151311956346035,0.21507343649864197,0.040686026215553284
34170_0036_A_535	0.06261805444955826,0.0214303657412529,0.009195460006594658,0.008183193393051624,0.1039990559220314,0.033554669469594955
34170_0036_A_539	0.01541360467672348,0.040934816002845764,0.06723804026842117,0.14452312886714935,0.571101188659668,0.04980161786079407
